('博物君子', '不按君臣')
('不按君臣', '读书君子')
('读书君子', '二三君子')
('二三君子', '逢君之恶')
('逢君之恶', '国无二君')
('国无二君', '鞠躬君子')
('鞠躬君子', '君命无二')
('君命无二', '君辱臣死')
('君辱臣死', '君圣臣贤')
('君圣臣贤', '君子三戒')
('君子三戒', '君子协定')
('君子协定', '君子之交')
('君子之交', '民贵君轻')
('民贵君轻', '欺君罔上')
('欺君罔上', '欺君误国')
('欺君误国', '岂弟君子')
('岂弟君子', '谦谦君子')
('谦谦君子', '琴挑文君')
('琴挑文君', '请君入瓮')
('请君入瓮', '仁人君子')
('仁人君子', '仁义君子')
('仁义君子', '圣君贤相')
('圣君贤相', '食子徇君')
('食子徇君', '淑人君子')
('淑人君子', '文君司马')
('文君司马', '文君新寡')
('文君新寡', '文君新醮')
('文君新醮', '无父无君')
('无父无君', '余桃啖君')
('余桃啖君', '正人君子')
('东拼西凑', '拼死拼活')
('拼死拼活', '拼死拼活')
('韶华如驶', '韶颜稚齿')
('韶颜稚齿', '箫韶九成')
('箫韶九成', '煦色韶光')
('昊天不吊', '昊天罔极')
('谗口铄金', '流金铄石')
('流金铄石', '铄古切今')
('铄古切今', '铄金毁骨')
('铄金毁骨', '铄金毁骨')
('铄金毁骨', '铄石流金')
('铄石流金', '焮天铄地')
('焮天铄地', '震古铄今')
('震古铄今', '众口铄金')
('荆棘铜驼', '破铜烂铁')
('破铜烂铁', '铁板铜琶')
('铁板铜琶', '铁板铜弦')
('铁板铜弦', '铁壁铜墙')
('铁壁铜墙', '铁壁铜山')
('铁壁铜山', '铁绰铜琶')
('铁绰铜琶', '铁打铜铸')
('铁打铜铸', '铁狱铜笼')
('铁狱铜笼', '铜城铁壁')
('铜城铁壁', '铜臭熏天')
('铜臭熏天', '铜打铁铸')
('铜打铁铸', '铜壶滴漏')
('铜壶滴漏', '铜浇铁铸')
('铜浇铁铸', '铜筋铁骨')
('铜筋铁骨', '铜筋铁肋')
('铜筋铁肋', '铜琶铁板')
('铜琶铁板', '铜盘重肉')
('铜盘重肉', '铜墙铁壁')
('铜墙铁壁', '铜山金穴')
('铜山金穴', '铜山铁壁')
('铜山铁壁', '铜头铁臂')
('铜头铁臂', '铜头铁额')
('铜头铁额', '铜驼草莽')
('铜驼草莽', '铜驼荆棘')
('铜驼荆棘', '铜围铁马')
('铜围铁马', '铜心铁胆')
('铜心铁胆', '铜铸铁浇')
('臂有四肘', '变生肘腋')
('变生肘腋', '掣襟露肘')
('掣襟露肘', '祸生肘腋')
('祸生肘腋', '牵衣肘见')
('牵衣肘见', '事生肘腋')
('事生肘腋', '踵决肘见')
('踵决肘见', '肘腋之患')
('肘腋之患', '捉衿见肘')
('捉衿见肘', '捉衿露肘')
('捉衿露肘', '捉衿肘见')
('捉衿肘见', '捉襟见肘')
('捉襟见肘', '捉襟露肘')
('捉襟露肘', '捉襟肘见')
('笔冢研穿', '沉谋研虑')
('沉谋研虑', '滴露研朱')
('滴露研朱', '滴露研珠')
('滴露研珠', '极深研几')
('极深研几', '极深研幾')
('极深研幾', '计研心算')
('计研心算', '研机综微')
('研机综微', '研京练都')
('研京练都', '研经铸史')
('研经铸史', '研精毕智')
('研精毕智', '研精阐微')
('研精阐微', '研精殚力')
('研精殚力', '研精钩深')
('研精钩深', '研精竭虑')
('研精竭虑', '研精究微')
('研精究微', '研桑心计')
('研桑心计', '钻坚研微')
('饱谙世故', '通达谙练')
('半间半界', '半间不界')
('半间不界', '壁间蛇影')
('壁间蛇影', '别有人间')
('别有人间', '伯仲之间')
('伯仲之间', '不间不界')
('不间不界', '草间求活')
('草间求活', '厕身其间')
('厕身其间', '厕足其间')
('厕足其间', '乘间抵隙')
('乘间抵隙', '乘间伺隙')
('乘间伺隙', '乘间投隙')
('乘间投隙', '出入无间')
('出入无间', '喘息之间')
('喘息之间', '窗间过马')
('窗间过马', '旦夕之间')
('旦夕之间', '读书得间')
('读书得间', '咄嗟之间')
('咄嗟之间', '呼吸之间')
('呼吸之间', '黄金时间')
('黄金时间', '季孟之间')
('季孟之间', '间不容发')
('间不容发', '间不容发')
('间不容发', '间不容缓')
('间不容缓', '间不容砺')
('间不容砺', '间不容缕')
('间不容缕', '间不容瞚')
('间不容瞚', '间不容瞬')
('间不容瞬', '间不容息')
('间不容息', '九间朝殿')
('九间朝殿', '窥间伺隙')
('窥间伺隙', '立谈之间')
('立谈之间', '两脚居间')
('两脚居间', '蹑足其间')
('蹑足其间', '亲密无间')
('亲密无间', '人间地狱')
('人间地狱', '人间天上')
('人间天上', '人间天堂')
('人间天堂', '乳间股脚')
('乳间股脚', '桑间濮上')
('桑间濮上', '桑间之音')
('桑间之音', '桑间之咏')
('桑间之咏', '桑间之约')
('桑间之约', '倏忽之间')
('倏忽之间', '疏不间亲')
('疏不间亲', '瞬息之间')
('瞬息之间', '蹄间三寻')
('蹄间三寻', '天上人间')
('天上人间', '挑拨离间')
('挑拨离间', '挑拨离间')
('挑拨离间', '投间抵隙')
('投间抵隙', '未达一间')
('未达一间', '无间冬夏')
('无间冬夏', '无间可乘')
('无间可乘', '无间可伺')
('无间可伺', '行间字里')
('行间字里', '疑似之间')
('疑似之间', '以疏间亲')
('以疏间亲', '游戏人间')
('游戏人间', '远不间亲')
('远不间亲', '转瞬之间')
('转瞬之间', '转眼之间')
('转眼之间', '字里行间')
('冰天雪窖', '雪窖冰天')
('弘奖风流', '诱掖奖劝')
('魏紫姚黄', '姚黄魏品')
('姚黄魏品', '姚黄魏紫')
('姚黄魏紫', '姚黄魏紫')
('灌夫骂座', '摇席破座')
('摇席破座', '一座皆惊')
('一座皆惊', '座无虚席')
('白云孤飞', '别鹤孤鸾')
('别鹤孤鸾', '称孤道寡')
('称孤道寡', '单兵孤城')
('单兵孤城', '单文孤证')
('单文孤证', '道寡称孤')
('道寡称孤', '断雁孤鸿')
('断雁孤鸿', '凤只鸾孤')
('凤只鸾孤', '根孤伎薄')
('根孤伎薄', '孤臣孽子')
('孤臣孽子', '孤俦寡匹')
('孤俦寡匹', '孤雏腐鼠')
('孤雏腐鼠', '孤雌寡鹤')
('孤雌寡鹤', '孤独鳏寡')
('孤独鳏寡', '孤恩负义')
('孤恩负义', '孤寡鳏独')
('孤寡鳏独', '孤鸿寡鹄')
('孤鸿寡鹄', '孤魂野鬼')
('孤魂野鬼', '孤家寡人')
('孤家寡人', '孤立寡与')
('孤立寡与', '孤立无援')
('孤立无援', '孤立无援')
('孤立无援', '孤立无助')
('孤立无助', '孤陋寡闻')
('孤陋寡闻', '孤鸾寡鹄')
('孤鸾寡鹄', '孤鸾寡鹄')
('孤鸾寡鹄', '孤鸾照镜')
('孤鸾照镜', '孤身只影')
('孤身只影', '孤豚腐鼠')
('孤豚腐鼠', '孤文断句')
('孤文断句', '孤文只义')
('孤文只义', '孤行己见')
('孤行己见', '孤行己意')
('孤行己意', '孤行一意')
('孤行一意', '孤形吊影')
('孤形吊影', '孤悬浮寄')
('孤悬浮寄', '孤悬客寄')
('孤悬客寄', '孤学坠绪')
('孤学坠绪', '孤云野鹤')
('孤云野鹤', '孤掌难鸣')
('孤掌难鸣', '孤舟独桨')
('孤舟独桨', '孤注一掷')
('孤注一掷', '寡鹄孤鸾')
('寡鹄孤鸾', '鳏寡孤独')
('鳏寡孤独', '鳏寡孤独')
('鳏寡孤独', '鳏寡孤茕')
('鳏寡孤茕', '鳏寡孤惸')
('鳏寡孤惸', '闳识孤怀')
('闳识孤怀', '六尺之孤')
('六尺之孤', '鸾孤凤寡')
('鸾孤凤寡', '鸾孤凤只')
('鸾孤凤只', '南面称孤')
('南面称孤', '难鸣孤掌')
('难鸣孤掌', '孽子孤臣')
('孽子孤臣', '人单势孤')
('人单势孤', '势孤力薄')
('势孤力薄', '曙后星孤')
('曙后星孤', '讬孤寄命')
('讬孤寄命', '闲云孤鹤')
('闲云孤鹤', '心孤意怯')
('心孤意怯', '形孤影寡')
('形孤影寡', '形孤影只')
('形孤影只', '野鹤孤云')
('野鹤孤云', '一意孤行')
('一意孤行', '遗老孤臣')
('遗老孤臣', '影只形孤')
('影只形孤', '只身孤影')
('旌旗卷舒', '烂若舒锦')
('烂若舒锦', '舒眉展眼')
('舒眉展眼', '舒头探脑')
('舒头探脑', '阴阳惨舒')
('阴阳惨舒', '云舒霞卷')
('云舒霞卷', '展眼舒眉')
('鸿鷑凤立', '鸿鷑凤逝')
('陈力就列', '分茅列土')
('分茅列土', '列鼎而食')
('列鼎而食', '列鼎而食')
('列鼎而食', '列风淫雨')
('列风淫雨', '列土分茅')
('列土分茅', '列土封疆')
('列土封疆', '列祖列宗')
('列祖列宗', '列祖列宗')
('列祖列宗', '鸣钟列鼎')
('鸣钟列鼎', '铺锦列绣')
('铺锦列绣', '钟鸣鼎列')
('钟鸣鼎列', '重裵列鼎')
('重裵列鼎', '周游列国')
('傲不可长', '傲慢不逊')
('傲慢不逊', '傲慢少礼')
('傲慢少礼', '傲慢无礼')
('傲慢无礼', '傲睨得志')
('傲睨得志', '傲睨万物')
('傲睨万物', '傲睨一切')
('傲睨一切', '傲睨一世')
('傲睨一世', '傲睨自若')
('傲睨自若', '傲然挺立')
('傲然挺立', '傲然屹立')
('傲然屹立', '傲世轻物')
('傲世轻物', '傲霜斗雪')
('傲霜斗雪', '傲头傲脑')
('傲头傲脑', '傲头傲脑')
('傲头傲脑', '傲贤慢士')
('傲贤慢士', '傲雪凌霜')
('傲雪凌霜', '傲雪欺霜')
('傲雪欺霜', '谄上傲下')
('谄上傲下', '长傲饰非')
('长傲饰非', '斗霜傲雪')
('斗霜傲雪', '负才傲物')
('负才傲物', '嫉贤傲士')
('嫉贤傲士', '简傲绝俗')
('简傲绝俗', '桀傲不恭')
('桀傲不恭', '倔强倨傲')
('倔强倨傲', '欺霜傲雪')
('欺霜傲雪', '轻世傲物')
('轻世傲物', '恃才傲物')
('恃才傲物', '啸傲风月')
('啸傲风月', '啸傲湖山')
('啸傲湖山', '心高气傲')
('按辔徐行', '按行自抑')
('按行自抑', '霸道横行')
('霸道横行', '半路修行')
('半路修行', '倍道而行')
('倍道而行', '倍道兼行')
('倍道兼行', '兵行诡道')
('兵行诡道', '并行不悖')
('并行不悖', '不拘细行')
('不拘细行', '步线行针')
('步线行针', '猜枚行令')
('猜枚行令', '猜拳行令')
('猜拳行令', '才高行厚')
('才高行厚', '才高行洁')
('才高行洁', '材茂行洁')
('材茂行洁', '材茂行絜')
('材茂行絜', '材朽行秽')
('材朽行秽', '操身行世')
('操身行世', '草靡风行')
('草靡风行', '草偃风行')
('草偃风行', '察言观行')
('察言观行', '搀行夺市')
('搀行夺市', '畅行无碍')
('畅行无碍', '畅行无阻')
('畅行无阻', '乘伪行诈')
('乘伪行诈', '乘云行泥')
('乘云行泥', '迟迟吾行')
('迟迟吾行', '寸步难行')
('寸步难行', '代拆代行')
('代拆代行', '代拆代行')
('代拆代行', '当行本色')
('当行本色', '当行出色')
('当行出色', '倒行逆施')
('倒行逆施', '砥节厉行')
('砥节厉行', '砥节励行')
('砥节励行', '砥节砺行')
('砥节砺行', '砥身砺行')
('砥身砺行', '砥行立名')
('砥行立名', '砥行磨名')
('砥行磨名', '电照风行')
('电照风行', '斗折蛇行')
('斗折蛇行', '斗折蛇行')
('斗折蛇行', '独断独行')
('独断独行', '独断专行')
('独断专行', '独行独断')
('独行独断', '独行踽踽')
('独行踽踽', '独行其道')
('独行其道', '鹅行鸭步')
('鹅行鸭步', '恩威并行')
('恩威并行', '儿女成行')
('儿女成行', '方言矩行')
('方言矩行', '防心摄行')
('防心摄行', '风行草从')
('风行草从', '风行草靡')
('风行草靡', '风行草偃')
('风行草偃', '风行电掣')
('风行电掣', '风行电击')
('风行电击', '风行电扫')
('风行电扫', '风行电照')
('风行电照', '风行革偃')
('风行革偃', '风行水上')
('风行水上', '风行一时')
('风行一时', '风行一世')
('风行一世', '风行雨散')
('风行雨散', '奉行故事')
('奉行故事', '改恶行善')
('改恶行善', '改行从善')
('改行从善', '改行迁善')
('改行迁善', '改行自新')
('改行自新', '改玉改行')
('改玉改行', '高遏行云')
('高遏行云', '高山景行')
('高山景行', '革心易行')
('革心易行', '各行其志')
('各行其志', '恭行天罚')
('恭行天罚', '躬体力行')
('躬体力行', '躬行节俭')
('躬行节俭', '龚行天罚')
('龚行天罚', '狗心狗行')
('狗心狗行', '狗行狼心')
('狗行狼心', '官止神行')
('官止神行', '规行矩步')
('规行矩步', '规行矩止')
('规行矩止', '横行霸道')
('横行霸道', '横行不法')
('横行不法', '横行逆施')
('横行逆施', '横行天下')
('横行天下', '横行无忌')
('横行无忌', '虎步龙行')
('虎步龙行', '贿货公行')
('贿货公行', '贿赂并行')
('贿赂并行', '贿赂公行')
('贿赂公行', '货贿公行')
('货贿公行', '货赂公行')
('货赂公行', '祸不单行')
('祸不单行', '计行虑义')
('计行虑义', '计行言听')
('计行言听', '嘉言善行')
('嘉言善行', '见机而行')
('见机而行', '见机而行')
('见机而行', '见机行事')
('见机行事', '江河行地')
('江河行地', '洁身累行')
('洁身累行', '借公行私')
('借公行私', '借水行舟')
('借水行舟', '谨行俭用')
('谨行俭用', '谨言慎行')
('谨言慎行', '锦衣行昼')
('锦衣行昼', '禁止令行')
('禁止令行', '矩步方行')
('矩步方行', '踽踽独行')
('踽踽独行', '坎止流行')
('坎止流行', '看人行事')
('看人行事', '克己慎行')
('克己慎行', '亏心短行')
('亏心短行', '亏心短行')
('亏心短行', '狼心狗行')
('狼心狗行', '力学笃行')
('力学笃行', '厉行节约')
('厉行节约', '立身行己')
('立身行己', '例行差事')
('例行差事', '例行公事')
('例行公事', '量力而行')
('量力而行', '令不虚行')
('令不虚行', '令不虚行')
('令不虚行', '令行禁止')
('令行禁止', '令行如流')
('令行如流', '流水行云')
('流水行云', '流行坎止')
('流行坎止', '龙行虎变')
('龙行虎变', '龙行虎步')
('龙行虎步', '鹭序鸳行')
('鹭序鸳行', '鹭序鹓行')
('鹭序鹓行', '冥行擿埴')
('冥行擿埴', '谋听计行')
('谋听计行', '讷言敏行')
('讷言敏行', '逆耳利行')
('逆耳利行', '逆施倒行')
('逆施倒行', '逆水行舟')
('逆水行舟', '逆行倒施')
('逆行倒施', '旁行斜上')
('旁行斜上', '七十二行')
('七十二行', '七行俱下')
('七行俱下', '泣数行下')
('泣数行下', '轻薄无行')
('轻薄无行', '庆吊不行')
('庆吊不行', '曲学诐行')
('曲学诐行', '三十六行')
('三十六行', '色仁行违')
('色仁行违', '山止川行')
('山止川行', '上行下效')
('上行下效', '身体力行')
('身体力行', '身无择行')
('身无择行', '深中笃行')
('深中笃行', '施施而行')
('施施而行', '十行俱下')
('十行俱下', '事在必行')
('事在必行', '势在必行')
('势在必行', '水到鱼行')
('水到鱼行', '肆虐横行')
('肆虐横行', '肆行无忌')
('肆行无忌', '肆意横行')
('肆意横行', '素隐行怪')
('素隐行怪', '溯水行舟')
('溯水行舟', '索隐行怪')
('索隐行怪', '滔天罪行')
('滔天罪行', '特立独行')
('特立独行', '天马行空')
('天马行空', '天行时气')
('天行时气', '托公行私')
('托公行私', '危言危行')
('危言危行', '威重令行')
('威重令行', '微服私行')
('微服私行', '文人无行')
('文人无行', '文行出处')
('文行出处', '蜗行牛步')
('蜗行牛步', '我行我素')
('我行我素', '无胫而行')
('无胫而行', '五行并下')
('五行并下', '五行俱下')
('五行俱下', '喜行于色')
('喜行于色', '先行后闻')
('先行后闻', '相辅而行')
('相辅而行', '相机行事')
('相机行事', '相机行事')
('相机行事', '响遏行云')
('响遏行云', '晓行夜住')
('晓行夜住', '挟主行令')
('挟主行令', '斜行横阵')
('斜行横阵', '信步而行')
('信步而行', '星行电征')
('星行电征', '星行夜归')
('星行夜归', '行兵布阵')
('行兵布阵', '行不从径')
('行不从径', '行不贰过')
('行不贰过', '行不副言')
('行不副言', '行不苟合')
('行不苟合', '行不胜衣')
('行不胜衣', '行不由径')
('行不由径', '行不逾方')
('行不逾方', '行步如飞')
('行步如飞', '行藏用舍')
('行藏用舍', '行古志今')
('行古志今', '行号卧泣')
('行号卧泣', '行号巷哭')
('行号巷哭', '行合趋同')
('行合趋同', '行己有耻')
('行己有耻', '行家里手')
('行家里手', '行将就木')
('行将就木', '行眠立盹')
('行眠立盹', '行若狗彘')
('行若狗彘', '行若无事')
('行若无事', '行色匆匆')
('行色匆匆', '行色恠恠')
('行色恠恠', '行尸走骨')
('行尸走骨', '行尸走肉')
('行尸走肉', '行师动众')
('行师动众', '行同狗豨')
('行同狗豨', '行同狗彘')
('行同狗彘', '行险徼幸')
('行险徼幸', '行崄侥幸')
('行崄侥幸', '行香挂牌')
('行香挂牌', '行行蛇蚓')
('行行蛇蚓', '行行蛇蚓')
('行行蛇蚓', '行有余力')
('行有余力', '行远升高')
('行远升高', '行远自迩')
('行远自迩', '行云流水')
('行云流水', '行者让路')
('行者让路', '行针步线')
('行针步线', '行之有效')
('行之有效', '行浊言清')
('行浊言清', '行踪无定')
('行踪无定', '修身洁行')
('修身洁行', '秀出班行')
('秀出班行', '寻行数墨')
('寻行数墨', '寻行逐队')
('寻行逐队', '鸭步鹅行')
('鸭步鹅行', '鸭行鹅步')
('鸭行鹅步', '言不顾行')
('言不顾行', '言不及行')
('言不及行', '言从计行')
('言从计行', '言多伤行')
('言多伤行', '言方行圆')
('言方行圆', '言芳行洁')
('言芳行洁', '言清行浊')
('言清行浊', '言听计行')
('言听计行', '言听事行')
('言听事行', '言听行从')
('言听行从', '言文行远')
('言文行远', '言信行果')
('言信行果', '言行抱一')
('言行抱一', '言行不贰')
('言行不贰', '言行不符')
('言行不符', '言行不一')
('言行不一', '言行计从')
('言行计从', '言行若一')
('言行若一', '言行相悖')
('言行相悖', '言行相符')
('言行相符', '言行相副')
('言行相副', '言行相顾')
('言行相顾', '言行相诡')
('言行相诡', '言行信果')
('言行信果', '言扬行举')
('言扬行举', '偃武行文')
('偃武行文', '夜行被绣')
('夜行被绣', '一行作吏')
('一行作吏', '一言一行')
('一言一行', '衣锦夜行')
('衣锦夜行', '衣锦昼行')
('衣锦昼行', '衣食住行')
('衣食住行', '衣绣夜行')
('衣绣夜行', '衣绣昼行')
('衣绣昼行', '疑行无成')
('疑行无成', '阴服微行')
('阴服微行', '淫心匿行')
('淫心匿行', '淫言诐行')
('淫言诐行', '庸言庸行')
('庸言庸行', '用舍行藏')
('用舍行藏', '用行舍藏')
('用行舍藏', '有口无行')
('有口无行', '有文无行')
('有文无行', '幼学壮行')
('幼学壮行', '鱼贯而行')
('鱼贯而行', '鱼贯而行')
('鱼贯而行', '鱼贯雁行')
('鱼贯雁行', '与时偕行')
('与时偕行', '禹行舜趋')
('禹行舜趋', '元戎启行')
('元戎启行', '云行雨洽')
('云行雨洽', '云行雨施')
('云行雨施', '造次行事')
('造次行事', '择善而行')
('择善而行', '志洁行芳')
('志洁行芳', '志美行厉')
('志美行厉', '窒碍难行')
('窒碍难行', '窒碍难行')
('窒碍难行', '智圆行方')
('智圆行方', '昼伏夜行')
('昼伏夜行', '昼夜兼行')
('昼夜兼行', '卓尔独行')
('不敢旁骛', '弛高骛远')
('弛高骛远', '横驱别骛')
('横驱别骛', '趋之若骛')
('趋之若骛', '心无旁骛')
('鳏寡茕独', '茕茕孑立')
('茕茕孑立', '茕茕孑立')
('备位充数', '不计其数')
('不计其数', '不可胜数')
('不可胜数', '不足齿数')
('不足齿数', '吹毛数睫')
('吹毛数睫', '更难仆数')
('更难仆数', '更仆难数')
('更仆难数', '恒河沙数')
('恒河沙数', '讳树数马')
('讳树数马', '浑身解数')
('浑身解数', '浑身解数')
('浑身解数', '简丝数米')
('简丝数米', '劫数难逃')
('劫数难逃', '金谷酒数')
('金谷酒数', '滥竽充数')
('滥竽充数', '历历可数')
('历历可数', '历历可数')
('历历可数', '寥寥可数')
('寥寥可数', '寥寥可数')
('寥寥可数', '论黄数白')
('论黄数白', '论黄数黑')
('论黄数黑', '难更仆数')
('难更仆数', '如数家珍')
('如数家珍', '数白论黄')
('数白论黄', '数不胜数')
('数不胜数', '数不胜数')
('数不胜数', '数典忘祖')
('数典忘祖', '数短论长')
('数短论长', '数黑论白')
('数黑论白', '数黑论黄')
('数黑论黄', '数黄道白')
('数黄道白', '数黄道黑')
('数黄道黑', '数见不鲜')
('数见不鲜', '数见不鲜')
('数见不鲜', '数米量柴')
('数米量柴', '数一数二')
('数一数二', '数一数二')
('数一数二', '心中无数')
('心中无数', '心中有数')
('心中有数', '胸中无数')
('胸中无数', '胸中有数')
('胸中有数', '遭劫在数')
('遭劫在数', '烛照数计')
('烛照数计', '擢发莫数')
('擢发莫数', '擢发难数')
('擢发难数', '擢发难数')
('饿莩遍野', '饿莩遍野')
('饿莩遍野', '饿莩载道')
('饿莩载道', '葭莩之亲')
('鼓睛暴眼', '鼓眼努睛')
('鼓眼努睛', '火眼金睛')
('火眼金睛', '金刚眼睛')
('金刚眼睛', '张眼露睛')
('避毁就誉', '不屑毁誉')
('不屑毁誉', '不虞之誉')
('不虞之誉', '弛声走誉')
('弛声走誉', '驰声走誉')
('驰声走誉', '吊誉沽名')
('吊誉沽名', '钓名沽誉')
('钓名沽誉', '钓名要誉')
('钓名要誉', '钓誉沽名')
('钓誉沽名', '诽誉在俗')
('诽誉在俗', '浮名虚誉')
('浮名虚誉', '干名采誉')
('干名采誉', '沽名吊誉')
('沽名吊誉', '沽名钓誉')
('沽名钓誉', '沽名干誉')
('沽名干誉', '沽名要誉')
('沽名要誉', '沽誉钓名')
('沽誉钓名', '毁誉不一')
('毁誉不一', '毁誉参半')
('毁誉参半', '假誉驰声')
('假誉驰声', '交口称誉')
('交口称誉', '交口赞誉')
('交口赞誉', '面誉背非')
('面誉背非', '面誉背毁')
('面誉背毁', '谬采虚誉')
('谬采虚誉', '无毁无誉')
('无毁无誉', '无咎无誉')
('无咎无誉', '休声美誉')
('休声美誉', '以誉进能')
('以誉进能', '誉不绝口')
('誉不绝口', '鬻矛誉榡')
('刁滑奸诈', '浮头滑脑')
('浮头滑脑', '鬼头滑脑')
('鬼头滑脑', '滑泥扬波')
('滑泥扬波', '滑头滑脑')
('滑头滑脑', '滑头滑脑')
('滑头滑脑', '老奸巨滑')
('老奸巨滑', '油光水滑')
('油光水滑', '油腔滑调')
('油腔滑调', '油头滑脸')
('油头滑脸', '油头滑面')
('油头滑面', '油头滑脑')
('金屋娇娘', '徐娘半老')
('徐娘半老', '爷饭娘羹')
('爷饭娘羹', '爷羹娘饭')
('爷羹娘饭', '重生爷娘')
('爱不忍释', '爱不释手')
('爱不释手', '爱才如渴')
('爱才如渴', '爱才如命')
('爱才如命', '爱才若渴')
('爱才若渴', '爱财如命')
('爱财如命', '爱富嫌贫')
('爱富嫌贫', '爱国如家')
('爱国如家', '爱鹤失众')
('爱鹤失众', '爱民如子')
('爱民如子', '爱莫能助')
('爱莫能助', '爱莫之助')
('爱莫之助', '爱钱如命')
('爱钱如命', '爱人利物')
('爱人利物', '爱如己出')
('爱如己出', '爱如珍宝')
('爱如珍宝', '爱生恶死')
('爱生恶死', '爱屋及乌')
('爱屋及乌', '爱惜羽毛')
('爱惜羽毛', '楚楚可爱')
('楚楚可爱', '分情破爱')
('分情破爱', '甘棠遗爱')
('甘棠遗爱', '甘棠之爱')
('甘棠之爱', '兼爱无私')
('兼爱无私', '节用爱民')
('节用爱民', '洁身自爱')
('洁身自爱', '敬上爱下')
('敬上爱下', '敬天爱民')
('敬天爱民', '敬贤爱士')
('敬贤爱士', '克爱克威')
('克爱克威', '欺贫爱富')
('欺贫爱富', '强食自爱')
('强食自爱', '仁民爱物')
('仁民爱物', '舐犊之爱')
('舐犊之爱', '束身自爱')
('束身自爱', '谈情说爱')
('谈情说爱', '屋乌推爱')
('屋乌推爱', '屋乌之爱')
('屋乌之爱', '屋乌之爱')
('屋乌之爱', '嫌贫爱富')
('嫌贫爱富', '相亲相爱')
('相亲相爱', '拥政爱民')
('拥政爱民', '忧国爱民')
('恭贺新禧', '燕雀相贺')
('分道扬镳', '分路扬镳')
('分路扬镳', '金镳玉络')
('金镳玉络', '金镳玉辔')
('金镳玉辔', '连镳并驾')
('连镳并驾', '连镳并轸')
('连镳并轸', '齐镳并驱')
('暧昧之情', '安身之处')
('安身之处', '安身之地')
('安身之地', '安之若命')
('安之若命', '安之若素')
('安之若素', '鞍马之劳')
('鞍马之劳', '岸谷之变')
('岸谷之变', '案牍之劳')
('案牍之劳', '暗昧之事')
('暗昧之事', '白圭之玷')
('白圭之玷', '白华之怨')
('白华之怨', '白首之心')
('白首之心', '白头之叹')
('白头之叹', '白屋之士')
('白屋之士', '百城之富')
('百城之富', '百里之才')
('百里之才', '百年之柄')
('百年之柄', '百年之后')
('百年之后', '百年之业')
('百年之业', '百年之约')
('百年之约', '百世之利')
('百世之利', '百世之师')
('百世之师', '百足之虫')
('百足之虫', '柏舟之节')
('柏舟之节', '败鼓之皮')
('败鼓之皮', '半面之交')
('半面之交', '半面之旧')
('半面之旧', '饱学之士')
('饱学之士', '抱柱之信')
('抱柱之信', '鲍鱼之次')
('鲍鱼之次', '鲍鱼之肆')
('鲍鱼之肆', '杯羹之让')
('杯羹之让', '杯茗之敬')
('杯茗之敬', '杯水之敬')
('杯水之敬', '杯中之物')
('杯中之物', '北鄙之声')
('北鄙之声', '北鄙之音')
('北鄙之音', '北斗之尊')
('北斗之尊', '北门之管')
('北门之管', '北门之寄')
('北门之寄', '奔走之友')
('奔走之友', '笔墨之林')
('笔墨之林', '必经之路')
('必经之路', '必由之路')
('必由之路', '必争之地')
('必争之地', '避之若浼')
('避之若浼', '变色之言')
('变色之言', '摽梅之年')
('摽梅之年', '兵车之会')
('兵车之会', '逋慢之罪')
('逋慢之罪', '逋逃之臣')
('逋逃之臣', '逋逃之薮')
('逋逃之薮', '不拔之志')
('不拔之志', '不白之冤')
('不白之冤', '不败之地')
('不败之地', '不测之祸')
('不测之祸', '不测之忧')
('不测之忧', '不测之罪')
('不测之罪', '不臣之心')
('不臣之心', '不逞之徒')
('不逞之徒', '不次之迁')
('不次之迁', '不次之位')
('不次之位', '不费之惠')
('不费之惠', '不根之论')
('不根之论', '不根之谈')
('不根之谈', '不轨之徒')
('不轨之徒', '不讳之朝')
('不讳之朝', '不讳之路')
('不讳之路', '不讳之门')
('不讳之门', '不惑之年')
('不惑之年', '不羁之才')
('不羁之才', '不羁之民')
('不羁之民', '不及之法')
('不及之法', '不急之务')
('不急之务', '不教之教')
('不教之教', '不解之仇')
('不解之仇', '不解之缘')
('不解之缘', '不经之说')
('不经之说', '不经之谈')
('不经之谈', '不经之语')
('不经之语', '不刊之典')
('不刊之典', '不刊之论')
('不刊之论', '不刊之书')
('不刊之书', '不刊之说')
('不刊之说', '不了了之')
('不了了之', '不毛之地')
('不毛之地', '不牧之地')
('不牧之地', '不奈之何')
('不奈之何', '不迁之庙')
('不迁之庙', '不情之请')
('不情之请', '不时之须')
('不时之须', '不时之需')
('不时之需', '不识之无')
('不识之无', '不食之地')
('不食之地', '不世之业')
('不世之业', '不速之客')
('不速之客', '不腆之仪')
('不腆之仪', '不挑之祖')
('不挑之祖', '不祧之宗')
('不祧之宗', '不祧之祖')
('不祧之祖', '不舞之鹤')
('不舞之鹤', '不祥之兆')
('不祥之兆', '不义之财')
('不义之财', '不易之典')
('不易之典', '不易之论')
('不易之论', '不正之风')
('不正之风', '不治之症')
('不治之症', '布衣之交')
('布衣之交', '才墨之薮')
('才墨之薮', '采薪之患')
('采薪之患', '采薪之疾')
('采薪之疾', '采薪之忧')
('采薪之忧', '菜蔬之色')
('菜蔬之色', '参商之虞')
('参商之虞', '粲花之论')
('粲花之论', '仓卒之际')
('仓卒之际', '藏之名山')
('藏之名山', '操之过蹙')
('操之过蹙', '操之过激')
